id,user_id,time,platform,is_beginner,level,country_code,game_server,fps,position_x,position_y,position_z,session_id,oneSecondAggregatedEventCounts
8815880006,49,2023-09-14T00:13:46.000Z,android,True,Dawn,MX,Nrsboeek,31.88,84.33,1.34,185.45,8380e075-7554-4adb-9ae0-290a2ebe138f,{'player_lift': 1}
8815872020,494,2023-09-14T00:13:45.000Z,ps4,True,Dawn,US,NCok0dGk,43.6,176.76,89.77,-415.87,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815874838,49,2023-09-14T00:13:45.000Z,android,True,Dawn,MX,Nrsboeek,31.88,81.33,-0.18,187.95,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815876600,387,2023-09-14T00:13:45.000Z,android,True,Dawn,DE,NrkkgI6i,28.44,186.55,103.68,-226.39,deed2a02-4565-46fd-9e39-1360148a94f0,{'ping': 1}
8815876602,435,2023-09-14T00:13:45.000Z,android,True,Dawn,ID,EuxdNFSl,12.93,83.99,32.65,351.7,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815868899,494,2023-09-14T00:13:44.000Z,ps4,True,Dawn,US,NCok0dGk,42.76,177.61,94.57,-406.88,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815870623,387,2023-09-14T00:13:44.000Z,android,True,Dawn,DE,NrkkgI6i,16.93,178.79,103.42,-224.48,deed2a02-4565-46fd-9e39-1360148a94f0,"{'was_charged_by_player': 1, 'ping': 1}"
8815870628,435,2023-09-14T00:13:44.000Z,android,True,Dawn,ID,EuxdNFSl,11.87,82.42,30.11,361.84,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815868244,238,2023-09-14T00:13:43.000Z,android,True,Dawn,ID,NrsbofGh,7.65,130.83,98.15,-220.38,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'ping': 1}
8815868554,49,2023-09-14T00:13:43.000Z,android,True,Dawn,MX,Nrsboeek,31.87,72.5,0.92,192.52,8380e075-7554-4adb-9ae0-290a2ebe138f,"{'ping': 1, 'player_lift': 1}"
8815869086,387,2023-09-14T00:13:43.000Z,android,True,Dawn,DE,NrkkgI6i,16.93,172.13,102.66,-222.78,deed2a02-4565-46fd-9e39-1360148a94f0,"{'ping': 1, 'player_lift': 1}"
8815869088,435,2023-09-14T00:13:43.000Z,android,True,Dawn,ID,EuxdNFSl,9.09,82.76,32.38,371.76,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815866209,435,2023-09-14T00:13:42.000Z,android,True,Dawn,ID,EuxdNFSl,10.33,82.56,32.88,382.02,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815866225,387,2023-09-14T00:13:42.000Z,android,True,Dawn,DE,NrkkgI6i,17.33,162.59,102.79,-220.48,deed2a02-4565-46fd-9e39-1360148a94f0,{'was_charged_by_player': 1}
